2.254620700966198932e-01 3.619781677524367969e-01 1.186845076966574153e+00
2.023054183233835568e-01 3.678240299689851112e-01 1.424344156982350507e+00
1.873865284273339149e-01 3.484782229908871543e-01 1.545829321851171834e+00
1.997176243458030909e-01 3.040779752198186081e-01 1.750440397982602869e+00
9.249845602474172923e-02 2.201426877839932350e-01 1.554630898340197520e+00
4.804144176850321662e-02 1.646804768367938765e-01 1.510586112476217435e+00
5.197843713912913329e-04 8.694043747068505579e-02 1.415278228881625910e+00
-5.671321661885511678e-02 -2.127947690508185871e-02 1.376262445065378870e+00
-1.669698379936065402e-01 -1.325749241165896375e-01 1.430182256427489529e+00
-2.442939622855203330e-01 -2.931212435252646964e-01 1.323453451169706918e+00
-3.952053571234613871e-01 -5.104266967527391063e-01 1.250033981931499172e+00
-4.990866335179295343e-01 -7.192882963858187040e-01 1.119672009413846148e+00
-6.305444116426712764e-01 -9.435917123711546894e-01 1.025819498133212937e+00
-7.309579163172637006e-01 -1.197871678646890148e+00 9.253379476450648289e-01
-9.154739108737992570e-01 -1.424766130682844079e+00 8.798557178055889105e-01
-1.026059918896329526e+00 -1.653469470718960554e+00 8.235445657802895614e-01
-1.144411487640941916e+00 -1.869345094359294635e+00 7.211928578407906798e-01
-1.275429106671549517e+00 -2.092196262029260456e+00 6.560200252521078967e-01
-1.395427120250511743e+00 -2.264738620938114178e+00 6.046388532632879231e-01
-1.498279419765313980e+00 -2.367381728145289355e+00 5.539072839684852090e-01
-1.555884940393283289e+00 -2.504187535162336165e+00 5.173967527750790163e-01
-1.619041384084327406e+00 -2.537680097902090814e+00 4.603878848293138648e-01
-1.646193125022406001e+00 -2.443550565998787061e+00 4.620475111868018181e-01
-1.650972580227035413e+00 -2.445637122509130013e+00 4.631128018823180148e-01
-1.675224439301456369e+00 -2.472457986327043056e+00 4.442458941399974326e-01
-1.910007079547940467e+00 -2.581742773712790928e+00 3.631064551390464912e-01
-1.759158395207066405e+00 -2.388845643297827337e+00 3.529614990402078489e-01
-1.701671752553344019e+00 -2.238800411944690261e+00 3.422047989499415466e-01
-1.664376686521453541e+00 -2.124625999304491142e+00 3.393992684166233231e-01
-1.684486770996817651e+00 -1.995875523205569602e+00 3.280366430627006391e-01
-1.510531537787900280e+00 -1.752371131043496399e+00 3.091067748101217205e-01
-1.192121422292249155e+00 -1.572454885762453181e+00 2.781908257977666055e-01
-9.316952182629308910e-01 -1.281190491857171265e+00 2.683501775800506972e-01
