-1.541219603896591128e-01 6.449859809029069579e-02 1.189080554017605040e+00
-1.537377247792052481e-01 6.173715961656974643e-02 1.544370297736886499e+00
-2.120085040034047352e-01 2.426647171654305879e-02 1.851833422656075312e+00
-3.235658156023132337e-01 -5.331175818494629515e-02 2.070390033108397976e+00
-4.685911258248704470e-01 -1.707657476371427785e-01 2.175789834120516186e+00
-6.263166348050700494e-01 -3.254622311213811181e-01 2.164300355598904435e+00
-7.845462217493220924e-01 -5.138970009224391733e-01 2.056959483862078386e+00
-9.406848970722566650e-01 -7.312179514368916111e-01 1.893337356083112377e+00
-1.096319883177777177e+00 -9.703700815026680138e-01 1.714504524189444323e+00
-1.250905088414669519e+00 -1.222044684324776531e+00 1.546637506703834708e+00
-1.399238019476124251e+00 -1.475372241791296668e+00 1.395750410388548302e+00
-1.532977296823929025e+00 -1.718707940903770215e+00 1.255338292262482947e+00
-1.643303989491117001e+00 -1.940172345850671887e+00 1.118552506251951684e+00
-1.722719635813431127e+00 -2.128223378753281381e+00 9.839876994235984276e-01
-1.765963743549818998e+00 -2.272621623155674175e+00 8.541889762460174174e-01
-1.770439414923406396e+00 -2.365649764993915216e+00 7.344377541168606305e-01
-1.736139503676441320e+00 -2.403033914051042608e+00 6.334262483127439669e-01
-1.665197124101384096e+00 -2.384178536112804725e+00 5.595646842635129126e-01
-1.561313108838662034e+00 -2.311778774633189038e+00 5.128416913629952889e-01
-1.429179243027434376e+00 -2.191147479206283943e+00 4.820875543973394683e-01
-1.273878448337600000e+00 -2.029441365749765858e+00 4.528313282355997393e-01
-1.100326680854126993e+00 -1.834841642579196241e+00 4.176876773287545030e-01
-9.128192033641980840e-01 -1.615704340416841189e+00 3.793223667010199307e-01
-7.145845378810046222e-01 -1.379720041092239669e+00 3.460566039520303616e-01
-5.073516365743288015e-01 -1.133091691950407265e+00 3.257324021869753561e-01
-2.912817334133148139e-01 -8.798492462121257907e-01 3.207435052196722647e-01
-6.553798509160002617e-02 -6.216644700789243361e-01 3.259287192682861489e-01
1.707235823693188381e-01 -3.585041107518371906e-01 3.320336149256968850e-01
4.174101813343673029e-01 -8.998740975745732340e-02 3.328969420728252193e-01
