-1.690572729294695653e-01 3.153786766535899844e-01 1.219150600944171270e+00
-1.555017860634934912e-01 3.441664091784267243e-01 1.487943083506089392e+00
-1.540860694555587496e-01 3.882474359630037064e-01 1.807025610963968631e+00
-3.189947077664963548e-01 2.562096319677508172e-01 1.765978329970453009e+00
-3.613962441942145110e-01 2.033425393393562264e-01 1.645207035850812849e+00
-4.074663017052235769e-01 1.399653485209216008e-01 1.577013800201051197e+00
-4.670667855885315967e-01 5.784703610001000473e-02 1.509046340134990949e+00
-5.345914331614132209e-01 -8.269646445197095797e-02 1.286732028217500545e+00
-7.425431805548698971e-01 -3.346202869051940754e-01 1.331713049296426199e+00
-9.075628146834145982e-01 -5.444750726293855481e-01 1.180164606117914960e+00
-9.752642958163662001e-01 -8.934102103138081841e-01 1.138187213103572848e+00
-1.182071942049666147e+00 -1.203378923740966888e+00 1.005077695420113271e+00
-1.371209466826728285e+00 -1.521882325955469017e+00 1.044644793796337234e+00
-1.495249884038545751e+00 -1.737862515081319836e+00 8.932649113041185585e-01
-1.621034554008956574e+00 -2.023635268192945258e+00 8.257816254466582295e-01
-1.835057021504416630e+00 -2.302146051111797931e+00 7.919969852861241666e-01
-1.959853264528524930e+00 -2.507255210870963591e+00 7.111856529802634830e-01
-2.112718042789002659e+00 -2.714402294100580537e+00 6.276798248376895817e-01
-2.260493765520449116e+00 -2.913210281666973156e+00 5.162542507849532392e-01
-2.271503018755697045e+00 -3.067078972055263808e+00 4.574249032381772495e-01
-2.480890929021640545e+00 -3.233797435177754753e+00 3.495854281554750531e-01
-2.349248794362599035e+00 -3.297837376506234097e+00 3.173121833660597635e-01
-2.243773623541959861e+00 -3.195809913440287975e+00 3.500562261621762428e-01
-2.142258799806826541e+00 -3.126705483286710940e+00 3.438248359421633427e-01
-1.904230441178200506e+00 -2.958105464787206706e+00 3.081191452770052908e-01
-1.554230834411206574e+00 -2.750700396158219263e+00 3.332427524605860447e-01
-1.363071900335737663e+00 -2.512513762468983725e+00 2.047646370581012731e-01
-1.074102219596318131e+00 -2.224093522608960871e+00 1.870697958110581482e-01
-6.671283665099131399e-01 -1.907722458921306874e+00 1.158250589068282460e-01
-5.337895306028642706e-01 -1.803158512731357410e+00 9.703178088658852285e-02
-2.323117031373403696e-01 -1.473094526441362184e+00 8.027823221235788620e-02
8.937804024307761941e-02 -1.273091664067179440e+00 5.833260144851313937e-03
3.954305790332924841e-01 -8.719566397023255089e-01 7.613708018228050427e-03
8.471867879236901766e-01 -5.523446170314383341e-01 -6.261580739732443279e-02
1.105612130154985051e+00 -4.170231522690984183e-01 -9.451736809603915324e-02
1.504085975896223282e+00 -3.270955051340161679e-02 -1.067448208336667786e-01
1.802845869674864154e+00 2.661116418709289499e-01 -3.094771729227981383e-01
2.028803388103963545e+00 5.195311867840524123e-01 -4.858875075489805795e-01
2.392850424507980023e+00 1.222543791913748512e+00 -2.552601069007631729e-01
2.258486718528336823e+00 1.101197022168945994e+00 -1.299821938120569564e+00
2.200984071039824297e+00 1.208686735833306214e+00 -1.769216071078496988e+00
2.191842821419986986e+00 1.221652336238946202e+00 -1.757711318375711151e+00
2.143707498846213699e+00 1.288470453270188942e+00 -2.058908763337603975e+00
2.086377129061440350e+00 1.315598441037374444e+00 -2.245916279948321215e+00
1.997039833069260917e+00 1.426496510636907633e+00 -2.430041461965087191e+00
1.822810382835537757e+00 1.359749182699715675e+00 -2.626409534859655004e+00
1.720912885713753449e+00 1.216794335965923013e+00 -2.330560828275749508e+00
1.640329779432395663e+00 1.366554186264755888e+00 -2.293068442064412515e+00
1.886214358161593552e+00 1.217109794189153993e+00 -2.280961118186871417e+00
1.655134284074644135e+00 1.134240655057610736e+00 -2.122531256553710222e+00
1.618277167656319682e+00 1.110996153443204237e+00 -2.073222871891600594e+00
1.608821646765526081e+00 1.103125899086600858e+00 -2.058843575487248945e+00
1.608800468898945679e+00 1.103128288719744665e+00 -2.058820360477234157e+00
1.608670263598965811e+00 1.103141563603567077e+00 -2.058677958014286435e+00
1.608038693492801707e+00 1.103196249808630069e+00 -2.057987532676107012e+00
1.595308298958849846e+00 1.096009996473671588e+00 -2.041274993902159718e+00
1.587893535191158056e+00 1.096375975099575184e+00 -2.033182529479505618e+00
1.569852883127479393e+00 1.096864155904004434e+00 -2.013511184144108679e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.534803155298040123e+00 1.096958309039809398e+00 -1.975332388803096473e+00
1.491747378199709706e+00 1.072120883719211326e+00 -1.922867222029259970e+00
8.915267791208147941e-01 9.342187526503554773e-01 -2.225701400947879272e+00
5.221658452961847052e-01 6.679483367601186661e-01 -1.706418048135420529e+00
-1.384559724015746174e-01 2.498452658050074326e-01 2.390167452696021211e-01
-1.488116910749310573e-01 1.616775797308521168e-01 2.453128663279545985e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
-1.436341835888130525e-01 1.615787919012762475e-01 2.447168697215286182e-01
