-2.618132445592005753e-01 8.558116113615409082e-02 1.065421528667774842e+00
-2.595894696175079508e-01 1.426806881724271836e-01 1.246090959638773477e+00
-3.194483231141339585e-01 1.309115173756801032e-01 1.342216527053856190e+00
-3.371847437171760498e-01 1.725800013017961265e-01 1.608967976789513088e+00
-4.940538630329052716e-01 1.876014956784199939e-01 1.469233068666317088e+00
-5.470446475525425623e-01 1.736457378103836158e-01 1.395349432696282532e+00
-5.586457835593517940e-01 1.643330219161141525e-01 1.280592458158134939e+00
-6.771415466341769163e-01 1.773775284198811919e-01 1.260345148591410114e+00
-7.531340814747389256e-01 1.567490782365676683e-01 1.145902417615819457e+00
-8.586074580990783467e-01 1.051010801237362013e-01 1.132856341919803889e+00
-9.544618822015714654e-01 6.449088145393962190e-02 1.066274924136546121e+00
-1.052043510003336291e+00 2.672229476837211654e-02 9.707620161968053552e-01
-1.137739417136809594e+00 -3.563233317590274590e-02 9.507640883352616035e-01
-1.216025400614064056e+00 -8.793327630287245400e-02 8.962869908032744526e-01
-1.325119007189769604e+00 -1.544452180850093004e-01 8.198965612676413217e-01
-1.395204359115097326e+00 -2.168187939026003652e-01 7.867577989403425898e-01
-1.487948467372619321e+00 -3.000936374394139183e-01 7.291745399111521087e-01
-1.580536977195495796e+00 -3.916073320476696207e-01 6.804655236709601374e-01
-1.684142192610278865e+00 -4.516371803338938284e-01 6.145452618649033250e-01
-1.743745955854783425e+00 -5.908363839003403228e-01 5.879076097757610642e-01
-1.869694561510168329e+00 -6.845424962617829845e-01 5.308286773867522124e-01
-1.878695851938495087e+00 -8.536270427359355928e-01 5.217390738883307399e-01
-1.889652746129475425e+00 -9.343865857752066129e-01 4.880760537279940081e-01
-1.928615498166666109e+00 -1.070056571992172856e+00 4.600305292477280261e-01
-1.922856096839126394e+00 -1.147692130653299003e+00 4.490339914813838429e-01
-1.940301995989199613e+00 -1.271344215716763593e+00 4.242534081310346816e-01
-1.932453598576723497e+00 -1.417760104041404956e+00 3.945052832558830769e-01
-2.046583905380293444e+00 -1.759921424038241922e+00 3.666984220853983789e-01
-1.703845487442032347e+00 -1.705943381299620309e+00 3.310884011480136890e-01
-1.491361804372971722e+00 -1.708512648731673078e+00 3.234958903542069497e-01
-1.362901570513917804e+00 -1.747833155524314286e+00 3.021583317230185917e-01
-1.176632930725600934e+00 -1.737003769858886271e+00 2.965453793498590285e-01
-9.437881048682489338e-01 -1.703146475040220320e+00 2.778093764502669871e-01
-7.184346192961093003e-01 -1.600747465532857960e+00 2.682099566115060951e-01
-4.933903741334684789e-01 -1.503058411408238593e+00 2.615479053526677533e-01
-2.680592940337655494e-01 -1.374888137180573677e+00 2.569125858080296143e-01
-7.487121221881741506e-02 -1.250365598277660251e+00 2.545309861176163757e-01
1.255892981035616751e-01 -1.116107630207096912e+00 2.559985329825685829e-01
3.321487620622861070e-01 -9.565794658004116435e-01 2.589703962291505235e-01
4.842270092530061021e-01 -8.193209752456550587e-01 2.609131709013129408e-01
6.859701205643887745e-01 -6.368432466759083033e-01 2.676689491113329877e-01
7.629117158221488948e-01 -5.681084802458278293e-01 2.683188257042497527e-01
8.947516567750956051e-01 -4.257464827313824363e-01 2.762418928507013316e-01
1.047579295637245611e+00 -2.514409699740002280e-01 2.879995238455692053e-01
1.187597011502983912e+00 -8.576569186807619927e-02 2.983935040286375129e-01
1.291991888352254092e+00 4.479228318317789864e-02 3.081055055551694122e-01
1.437564058205254902e+00 2.550608921441965271e-01 3.165851579410504102e-01
1.540265594278741546e+00 4.288823851157427813e-01 3.169126377785272952e-01
1.645701983421168135e+00 6.434435923843589977e-01 3.191030352848764351e-01
1.699332510354995440e+00 7.923583758890786477e-01 3.203176621373262645e-01
1.748626193637367487e+00 9.704272719168902661e-01 3.185989218901706943e-01
1.753298885187384748e+00 1.159808580728212357e+00 3.167796837237940033e-01
1.735410244698954552e+00 1.258066292512247220e+00 3.134614272202544405e-01
1.703691922712457396e+00 1.400831310071837699e+00 3.165969726219408642e-01
1.768509132757744906e+00 1.644002552394643324e+00 2.983701182131545671e-01
1.527737529634937585e+00 1.620254801690154345e+00 3.161817910786645092e-01
1.481679226740641342e+00 1.636390581000475519e+00 3.129922877696393324e-01
1.382072149831387042e+00 1.694131284068008947e+00 3.067646700499983559e-01
1.312839248046818286e+00 1.722609860666386661e+00 3.017285923470906517e-01
1.245486520005690156e+00 1.755274702062085135e+00 3.020612417889110279e-01
